36160913cd6c1e75ba359243a12bd21ada0a27b3a38698aa392f381763356dc88a5c1, Attempt #,Attempt Start,Attempt End,Section #,Q #,Q Type,Q Title,Q Text,Bonus?,Difficulty,Answer,Answer Match,Score,Out Of
33062c604b2041f4d9d22e053c09aea57388efa6955bfc9d1eb5c72f922776d6e6095, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,frozen yogurt,UnChecked,0,1
33062c604b2041f4d9d22e053c09aea57388efa6955bfc9d1eb5c72f922776d6e6095, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,a popsicle,UnChecked,0,1
33062c604b2041f4d9d22e053c09aea57388efa6955bfc9d1eb5c72f922776d6e6095, 1,1/16/2025 9:36 AM,1/16/2025 9:38 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,ice cream,UnChecked,0,1
2130034bd7ee59abb332499762698e8effa3c6cb47fde84e1c9643135e9d3b83a40c6, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,38,Checked,0,1
2130034bd7ee59abb332499762698e8effa3c6cb47fde84e1c9643135e9d3b83a40c6, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,39,UnChecked,0,1
2130034bd7ee59abb332499762698e8effa3c6cb47fde84e1c9643135e9d3b83a40c6, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,40,UnChecked,0,1
2130034bd7ee59abb332499762698e8effa3c6cb47fde84e1c9643135e9d3b83a40c6, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,41,UnChecked,0,1
2130034bd7ee59abb332499762698e8effa3c6cb47fde84e1c9643135e9d3b83a40c6, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,UnChecked,0,1
2130034bd7ee59abb332499762698e8effa3c6cb47fde84e1c9643135e9d3b83a40c6, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,50%,UnChecked,0,1
2130034bd7ee59abb332499762698e8effa3c6cb47fde84e1c9643135e9d3b83a40c6, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,60%,UnChecked,0,1
2130034bd7ee59abb332499762698e8effa3c6cb47fde84e1c9643135e9d3b83a40c6, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,Checked,0,1
2130034bd7ee59abb332499762698e8effa3c6cb47fde84e1c9643135e9d3b83a40c6, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,True,UnChecked,0,1
2130034bd7ee59abb332499762698e8effa3c6cb47fde84e1c9643135e9d3b83a40c6, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,False,Checked,0,1
2130034bd7ee59abb332499762698e8effa3c6cb47fde84e1c9643135e9d3b83a40c6, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,4,MC,,How many letters are in the alphabet?,False,1,11,UnChecked,0,1
2130034bd7ee59abb332499762698e8effa3c6cb47fde84e1c9643135e9d3b83a40c6, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,4,MC,,How many letters are in the alphabet?,False,1,7,UnChecked,0,1
2130034bd7ee59abb332499762698e8effa3c6cb47fde84e1c9643135e9d3b83a40c6, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,4,MC,,How many letters are in the alphabet?,False,1,26,Checked,0,1
2130034bd7ee59abb332499762698e8effa3c6cb47fde84e1c9643135e9d3b83a40c6, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,4,MC,,How many letters are in the alphabet?,False,1,11010,UnChecked,0,1
2130034bd7ee59abb332499762698e8effa3c6cb47fde84e1c9643135e9d3b83a40c6, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Disney sues you,Checked,0,1
2130034bd7ee59abb332499762698e8effa3c6cb47fde84e1c9643135e9d3b83a40c6, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Paul Bettany joins you,UnChecked,0,1
2130034bd7ee59abb332499762698e8effa3c6cb47fde84e1c9643135e9d3b83a40c6, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,You have two ships,UnChecked,0,1
2130034bd7ee59abb332499762698e8effa3c6cb47fde84e1c9643135e9d3b83a40c6, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,6,T/F,,Something can be both New and Improved,False,1,True,UnChecked,1,1
2130034bd7ee59abb332499762698e8effa3c6cb47fde84e1c9643135e9d3b83a40c6, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,6,T/F,,Something can be both New and Improved,False,1,False,Checked,1,1
2130034bd7ee59abb332499762698e8effa3c6cb47fde84e1c9643135e9d3b83a40c6, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 1,Bob,0,1
2130034bd7ee59abb332499762698e8effa3c6cb47fde84e1c9643135e9d3b83a40c6, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 2,Belcher,0,1
2130034bd7ee59abb332499762698e8effa3c6cb47fde84e1c9643135e9d3b83a40c6, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,8,MC,,Is your answer to this question 'no'?,False,1,yes,Checked,1,1
2130034bd7ee59abb332499762698e8effa3c6cb47fde84e1c9643135e9d3b83a40c6, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,8,MC,,Is your answer to this question 'no'?,False,1,no,UnChecked,1,1
2130034bd7ee59abb332499762698e8effa3c6cb47fde84e1c9643135e9d3b83a40c6, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,s,UnChecked,0,1
2130034bd7ee59abb332499762698e8effa3c6cb47fde84e1c9643135e9d3b83a40c6, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,c,Checked,0,1
2130034bd7ee59abb332499762698e8effa3c6cb47fde84e1c9643135e9d3b83a40c6, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,a,UnChecked,0,1
2130034bd7ee59abb332499762698e8effa3c6cb47fde84e1c9643135e9d3b83a40c6, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,p,UnChecked,0,1
2130034bd7ee59abb332499762698e8effa3c6cb47fde84e1c9643135e9d3b83a40c6, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,frozen yogurt,UnChecked,1,1
2130034bd7ee59abb332499762698e8effa3c6cb47fde84e1c9643135e9d3b83a40c6, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,ice cream,Checked,1,1
2130034bd7ee59abb332499762698e8effa3c6cb47fde84e1c9643135e9d3b83a40c6, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,a popsicle,UnChecked,1,1
2130034bd7ee59abb332499762698e8effa3c6cb47fde84e1c9643135e9d3b83a40c6, 1,1/16/2025 9:37 AM,1/16/2025 9:39 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,coca cola,UnChecked,1,1
10539e8facfc14e6d0856e5515648242e5fc266a3891708c05cecf87c7bcb2133af7a, 1,1/16/2025 9:31 AM,1/16/2025 9:33 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,38,Checked,0,1
10539e8facfc14e6d0856e5515648242e5fc266a3891708c05cecf87c7bcb2133af7a, 1,1/16/2025 9:31 AM,1/16/2025 9:33 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,39,UnChecked,0,1
10539e8facfc14e6d0856e5515648242e5fc266a3891708c05cecf87c7bcb2133af7a, 1,1/16/2025 9:31 AM,1/16/2025 9:33 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,40,UnChecked,0,1
10539e8facfc14e6d0856e5515648242e5fc266a3891708c05cecf87c7bcb2133af7a, 1,1/16/2025 9:31 AM,1/16/2025 9:33 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,41,UnChecked,0,1
10539e8facfc14e6d0856e5515648242e5fc266a3891708c05cecf87c7bcb2133af7a, 1,1/16/2025 9:31 AM,1/16/2025 9:33 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,Checked,0,1
10539e8facfc14e6d0856e5515648242e5fc266a3891708c05cecf87c7bcb2133af7a, 1,1/16/2025 9:31 AM,1/16/2025 9:33 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,50%,UnChecked,0,1
10539e8facfc14e6d0856e5515648242e5fc266a3891708c05cecf87c7bcb2133af7a, 1,1/16/2025 9:31 AM,1/16/2025 9:33 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,60%,UnChecked,0,1
10539e8facfc14e6d0856e5515648242e5fc266a3891708c05cecf87c7bcb2133af7a, 1,1/16/2025 9:31 AM,1/16/2025 9:33 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,UnChecked,0,1
10539e8facfc14e6d0856e5515648242e5fc266a3891708c05cecf87c7bcb2133af7a, 1,1/16/2025 9:31 AM,1/16/2025 9:33 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,True,Checked,1,1
10539e8facfc14e6d0856e5515648242e5fc266a3891708c05cecf87c7bcb2133af7a, 1,1/16/2025 9:31 AM,1/16/2025 9:33 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,False,UnChecked,1,1
10539e8facfc14e6d0856e5515648242e5fc266a3891708c05cecf87c7bcb2133af7a, 1,1/16/2025 9:31 AM,1/16/2025 9:33 AM,,4,MC,,How many letters are in the alphabet?,False,1,11,UnChecked,0,1
10539e8facfc14e6d0856e5515648242e5fc266a3891708c05cecf87c7bcb2133af7a, 1,1/16/2025 9:31 AM,1/16/2025 9:33 AM,,4,MC,,How many letters are in the alphabet?,False,1,7,UnChecked,0,1
10539e8facfc14e6d0856e5515648242e5fc266a3891708c05cecf87c7bcb2133af7a, 1,1/16/2025 9:31 AM,1/16/2025 9:33 AM,,4,MC,,How many letters are in the alphabet?,False,1,26,Checked,0,1
10539e8facfc14e6d0856e5515648242e5fc266a3891708c05cecf87c7bcb2133af7a, 1,1/16/2025 9:31 AM,1/16/2025 9:33 AM,,4,MC,,How many letters are in the alphabet?,False,1,11010,UnChecked,0,1
10539e8facfc14e6d0856e5515648242e5fc266a3891708c05cecf87c7bcb2133af7a, 1,1/16/2025 9:31 AM,1/16/2025 9:33 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Disney sues you,UnChecked,1,1
10539e8facfc14e6d0856e5515648242e5fc266a3891708c05cecf87c7bcb2133af7a, 1,1/16/2025 9:31 AM,1/16/2025 9:33 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Paul Bettany joins you,UnChecked,1,1
10539e8facfc14e6d0856e5515648242e5fc266a3891708c05cecf87c7bcb2133af7a, 1,1/16/2025 9:31 AM,1/16/2025 9:33 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,You have two ships,Checked,1,1
10539e8facfc14e6d0856e5515648242e5fc266a3891708c05cecf87c7bcb2133af7a, 1,1/16/2025 9:31 AM,1/16/2025 9:33 AM,,6,T/F,,Something can be both New and Improved,False,1,True,UnChecked,1,1
10539e8facfc14e6d0856e5515648242e5fc266a3891708c05cecf87c7bcb2133af7a, 1,1/16/2025 9:31 AM,1/16/2025 9:33 AM,,6,T/F,,Something can be both New and Improved,False,1,False,Checked,1,1
10539e8facfc14e6d0856e5515648242e5fc266a3891708c05cecf87c7bcb2133af7a, 1,1/16/2025 9:31 AM,1/16/2025 9:33 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 1,Bob,0,1
10539e8facfc14e6d0856e5515648242e5fc266a3891708c05cecf87c7bcb2133af7a, 1,1/16/2025 9:31 AM,1/16/2025 9:33 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 2,Junior,0,1
10539e8facfc14e6d0856e5515648242e5fc266a3891708c05cecf87c7bcb2133af7a, 1,1/16/2025 9:31 AM,1/16/2025 9:33 AM,,8,MC,,Is your answer to this question 'no'?,False,1,yes,Checked,1,1
10539e8facfc14e6d0856e5515648242e5fc266a3891708c05cecf87c7bcb2133af7a, 1,1/16/2025 9:31 AM,1/16/2025 9:33 AM,,8,MC,,Is your answer to this question 'no'?,False,1,no,UnChecked,1,1
10539e8facfc14e6d0856e5515648242e5fc266a3891708c05cecf87c7bcb2133af7a, 1,1/16/2025 9:31 AM,1/16/2025 9:33 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,s,UnChecked,0,1
10539e8facfc14e6d0856e5515648242e5fc266a3891708c05cecf87c7bcb2133af7a, 1,1/16/2025 9:31 AM,1/16/2025 9:33 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,c,Checked,0,1
10539e8facfc14e6d0856e5515648242e5fc266a3891708c05cecf87c7bcb2133af7a, 1,1/16/2025 9:31 AM,1/16/2025 9:33 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,a,UnChecked,0,1
10539e8facfc14e6d0856e5515648242e5fc266a3891708c05cecf87c7bcb2133af7a, 1,1/16/2025 9:31 AM,1/16/2025 9:33 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,p,UnChecked,0,1
10539e8facfc14e6d0856e5515648242e5fc266a3891708c05cecf87c7bcb2133af7a, 1,1/16/2025 9:31 AM,1/16/2025 9:33 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,frozen yogurt,UnChecked,0,1
10539e8facfc14e6d0856e5515648242e5fc266a3891708c05cecf87c7bcb2133af7a, 1,1/16/2025 9:31 AM,1/16/2025 9:33 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,ice cream,UnChecked,0,1
10539e8facfc14e6d0856e5515648242e5fc266a3891708c05cecf87c7bcb2133af7a, 1,1/16/2025 9:31 AM,1/16/2025 9:33 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,coca cola,Checked,0,1
10539e8facfc14e6d0856e5515648242e5fc266a3891708c05cecf87c7bcb2133af7a, 1,1/16/2025 9:31 AM,1/16/2025 9:33 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,a popsicle,UnChecked,0,1
3080952c399a582c7d50bd5027da14e73fe3411aa0b21b2d5c88dc669709712d8e41c, 1,1/16/2025 9:30 AM,1/16/2025 9:31 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,38,Checked,0,1
3080952c399a582c7d50bd5027da14e73fe3411aa0b21b2d5c88dc669709712d8e41c, 1,1/16/2025 9:30 AM,1/16/2025 9:31 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,39,UnChecked,0,1
3080952c399a582c7d50bd5027da14e73fe3411aa0b21b2d5c88dc669709712d8e41c, 1,1/16/2025 9:30 AM,1/16/2025 9:31 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,40,UnChecked,0,1
3080952c399a582c7d50bd5027da14e73fe3411aa0b21b2d5c88dc669709712d8e41c, 1,1/16/2025 9:30 AM,1/16/2025 9:31 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,41,UnChecked,0,1
3080952c399a582c7d50bd5027da14e73fe3411aa0b21b2d5c88dc669709712d8e41c, 1,1/16/2025 9:30 AM,1/16/2025 9:31 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,UnChecked,0,1
3080952c399a582c7d50bd5027da14e73fe3411aa0b21b2d5c88dc669709712d8e41c, 1,1/16/2025 9:30 AM,1/16/2025 9:31 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,50%,UnChecked,0,1
3080952c399a582c7d50bd5027da14e73fe3411aa0b21b2d5c88dc669709712d8e41c, 1,1/16/2025 9:30 AM,1/16/2025 9:31 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,60%,UnChecked,0,1
3080952c399a582c7d50bd5027da14e73fe3411aa0b21b2d5c88dc669709712d8e41c, 1,1/16/2025 9:30 AM,1/16/2025 9:31 AM,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",False,1,25%,Checked,0,1
3080952c399a582c7d50bd5027da14e73fe3411aa0b21b2d5c88dc669709712d8e41c, 1,1/16/2025 9:30 AM,1/16/2025 9:31 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,True,UnChecked,0,1
3080952c399a582c7d50bd5027da14e73fe3411aa0b21b2d5c88dc669709712d8e41c, 1,1/16/2025 9:30 AM,1/16/2025 9:31 AM,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",False,1,False,Checked,0,1
3080952c399a582c7d50bd5027da14e73fe3411aa0b21b2d5c88dc669709712d8e41c, 1,1/16/2025 9:30 AM,1/16/2025 9:31 AM,,4,MC,,How many letters are in the alphabet?,False,1,11,UnChecked,0,1
3080952c399a582c7d50bd5027da14e73fe3411aa0b21b2d5c88dc669709712d8e41c, 1,1/16/2025 9:30 AM,1/16/2025 9:31 AM,,4,MC,,How many letters are in the alphabet?,False,1,7,UnChecked,0,1
3080952c399a582c7d50bd5027da14e73fe3411aa0b21b2d5c88dc669709712d8e41c, 1,1/16/2025 9:30 AM,1/16/2025 9:31 AM,,4,MC,,How many letters are in the alphabet?,False,1,26,UnChecked,0,1
3080952c399a582c7d50bd5027da14e73fe3411aa0b21b2d5c88dc669709712d8e41c, 1,1/16/2025 9:30 AM,1/16/2025 9:31 AM,,4,MC,,How many letters are in the alphabet?,False,1,11010,Checked,0,1
3080952c399a582c7d50bd5027da14e73fe3411aa0b21b2d5c88dc669709712d8e41c, 1,1/16/2025 9:30 AM,1/16/2025 9:31 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Disney sues you,Checked,0,1
3080952c399a582c7d50bd5027da14e73fe3411aa0b21b2d5c88dc669709712d8e41c, 1,1/16/2025 9:30 AM,1/16/2025 9:31 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,Paul Bettany joins you,UnChecked,0,1
3080952c399a582c7d50bd5027da14e73fe3411aa0b21b2d5c88dc669709712d8e41c, 1,1/16/2025 9:30 AM,1/16/2025 9:31 AM,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",False,1,You have two ships,UnChecked,0,1
3080952c399a582c7d50bd5027da14e73fe3411aa0b21b2d5c88dc669709712d8e41c, 1,1/16/2025 9:30 AM,1/16/2025 9:31 AM,,6,T/F,,Something can be both New and Improved,False,1,True,UnChecked,1,1
3080952c399a582c7d50bd5027da14e73fe3411aa0b21b2d5c88dc669709712d8e41c, 1,1/16/2025 9:30 AM,1/16/2025 9:31 AM,,6,T/F,,Something can be both New and Improved,False,1,False,Checked,1,1
3080952c399a582c7d50bd5027da14e73fe3411aa0b21b2d5c88dc669709712d8e41c, 1,1/16/2025 9:30 AM,1/16/2025 9:31 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 1,bob,0,1
3080952c399a582c7d50bd5027da14e73fe3411aa0b21b2d5c88dc669709712d8e41c, 1,1/16/2025 9:30 AM,1/16/2025 9:31 AM,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",False,1,Answer for blank # 2,bob,0,1
3080952c399a582c7d50bd5027da14e73fe3411aa0b21b2d5c88dc669709712d8e41c, 1,1/16/2025 9:30 AM,1/16/2025 9:31 AM,,8,MC,,Is your answer to this question 'no'?,False,1,yes,Checked,1,1
3080952c399a582c7d50bd5027da14e73fe3411aa0b21b2d5c88dc669709712d8e41c, 1,1/16/2025 9:30 AM,1/16/2025 9:31 AM,,8,MC,,Is your answer to this question 'no'?,False,1,no,UnChecked,1,1
3080952c399a582c7d50bd5027da14e73fe3411aa0b21b2d5c88dc669709712d8e41c, 1,1/16/2025 9:30 AM,1/16/2025 9:31 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,s,UnChecked,0,1
3080952c399a582c7d50bd5027da14e73fe3411aa0b21b2d5c88dc669709712d8e41c, 1,1/16/2025 9:30 AM,1/16/2025 9:31 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,c,Checked,0,1
3080952c399a582c7d50bd5027da14e73fe3411aa0b21b2d5c88dc669709712d8e41c, 1,1/16/2025 9:30 AM,1/16/2025 9:31 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,a,UnChecked,0,1
3080952c399a582c7d50bd5027da14e73fe3411aa0b21b2d5c88dc669709712d8e41c, 1,1/16/2025 9:30 AM,1/16/2025 9:31 AM,,9,MC,,"In the word ""scent"", which letter is silent?",False,1,p,UnChecked,0,1
3080952c399a582c7d50bd5027da14e73fe3411aa0b21b2d5c88dc669709712d8e41c, 1,1/16/2025 9:30 AM,1/16/2025 9:31 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,a popsicle,UnChecked,0,1
3080952c399a582c7d50bd5027da14e73fe3411aa0b21b2d5c88dc669709712d8e41c, 1,1/16/2025 9:30 AM,1/16/2025 9:31 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,frozen yogurt,Checked,0,1
3080952c399a582c7d50bd5027da14e73fe3411aa0b21b2d5c88dc669709712d8e41c, 1,1/16/2025 9:30 AM,1/16/2025 9:31 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,ice cream,UnChecked,0,1
3080952c399a582c7d50bd5027da14e73fe3411aa0b21b2d5c88dc669709712d8e41c, 1,1/16/2025 9:30 AM,1/16/2025 9:31 AM,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",False,1,coca cola,UnChecked,0,1
151069a327b4b2abbf01a12c06297f614cecbfb89b6f5ab002b66497ce9d55bdc741c, 1,1/16/2025 9:30 AM,1/16/2025 9:33 AM,,1,MC,,"What is the answer to life, the universe, and everything?",False,1,38,UnChecked,0,1
